DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,CODIGO_INFRACCION,INFRACCION,FECHA_INFRACCION,HORA_INFRACCION,MONTO_INFRACCION,LUGAR_INFRACCION,CONDUCTOR_PRESENTE,CONDUCTOR_TENIA_LICENCIA,CONDUCTOR_CATEGORIA_LICENCIA,PLACA_VEHICULO,TIPO_TRANSPORTE,TIPO_SERVICIO,TUC_ESTADO,EMPRESA,INTERNAMIENTO_VEHICULO,FECHA_INTERNAMIENTO,MULTA_INTERNAMIENTO,SE_PAGO_MULTAS,FECHA_PAGO_MULTAS,FECHA_DESINTERNAMIENTO,FECHA_CORTE
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9737,PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA LICENCIA DE CONDUCTOR O ESTE SE ENCUENTRE VENCIDO O CANCELADO O CUYA CATEGORÍA NO CORRESPONDE AL VEHÍCULO QUE CONDUCE,20220202,1620,230,JR. SAN SALVADOR C - 2,SI,NO,-,9910-4S,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,SI,20220202,21.9,SI,20220203,20220204,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9732,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN HABER OBTENIDO LA TUC O ESTE SE ENCUENTRE SUSPENDIDO, VENCIDO O CANCELADO.",20220202,1650,230,JR. GLADIOLOS C - 2,SI,SI,B - II c,B7-0496,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220202,14.6,SI,20220203,20220203,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9732,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL CITV O ESTE NO SE ENCUENTRE VIGENTE,20220202,1650,230,JR. GLADIOLOS C - 2,SI,SI,B - II c,B7-0496,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220202,14.6,SI,20220203,20220203,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9729,PRESTAR SERVICIO SIN PORTAR LA TUC O LA LICENCIA DE CONDUCIR O EL SOAT O AFOCAT VIGENTE - CITV.,20220202,1730,92,JR. GLADIOLOS C - 02,SI,SI,B - II c,8739-4M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220202,14.6,SI,20220203,20220203,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9729,"NO CUMPLIR  CON EL AFORO DEL VEHÍCULO; Y/O NO  SEÑALIZAR   LOS ASIENTOS  DEL  VEHÍCULO QUE NO DEBEN SER USADOS POR LOS USUARIOS, DE ACUERDO  CON LO ESTABLECIDO EN  LOS LINEAMIENTOS SECTORIALES PARA  LA REVENCIÓN DEL COVID-19.",20220202,1730,230,JR. GLADIOLOS C - 02,SI,SI,B - II c,8739-4M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220202,14.6,SI,20220203,20220203,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9729,PRESTAR SERVICIO SIN PORTAR LA TUC O LA LICENCIA DE CONDUCIR O EL SOAT O AFOCAT VIGENTE - CITV.,20220202,1730,92,JR. GLADIOLOS C - 02,SI,SI,B - II c,8739-4M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220202,14.6,SI,20220203,20220203,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9729,"NO CUMPLIR  CON EL AFORO DEL VEHÍCULO; Y/O NO  SEÑALIZAR   LOS ASIENTOS  DEL  VEHÍCULO QUE NO DEBEN SER USADOS POR LOS USUARIOS, DE ACUERDO  CON LO ESTABLECIDO EN  LOS LINEAMIENTOS SECTORIALES PARA  LA REVENCIÓN DEL COVID-19.",20220202,1730,230,JR. GLADIOLOS C - 02,SI,SI,B - II c,8739-4M,PUBLICO,Transporte Especial en Mototaxi,-,SIN EMPRESA,SI,20220202,14.6,SI,20220203,20220203,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9768,"REALIZAR LA CONDUCCIÓN DE UN VEHÍCULO DEL SERVICIO DE TRANSPORTE: SIN CUMPLIR CON EL AFORO AL TRANSPORTAR USUARIOS QUE EXCEDEN EL NÚMERO DE ASIENTOS SEÑALADOS EN LA TARJETA DE IDENTIFICACIÓN VEHICULAR Y/O USUARIOS DE PIE; Y/O UTILIZANDO LOS ASIENTOS DEL VEHÍCULO SEÑALIZADOS O QUE NO PUEDEN SER EMPLEADOS; Y/O QUE NO CUENTA CON LAS CORTINAS DE POLIETILENO U OTRO MATERIAL ANÁLOGO PARA EL AISLAMIENTO ENTRE ASIENTOS; Y/O PERMITIENDO QUE UN USUARIO SEA TRANSPORTADO SIN UTILIZAR SU MASCARILLA Y PROTECTOR FACIAL; SEGÚN CORRESPONDA, DE ACUERDO CON LO ESTABLECIDO EN LOS LINEAMIENTOS SECTORIALES PARA LA PREVENCION DEL COVID-19 EN LA PRESTACION DEL SERVICIO DE TRANSPORTE TERRESTRE, APROBADO POR EL MTC",20220203,734,460,JR. DOS DE MAYO C - 8,SI,SI,A - II b,M1F-707,PUBLICO,Transporte Regular de Personas,TUC VIGENTE,Empresa de Transportes y Servicios Múltiples Jerusalén SRL.,NO,-,-,SI,20220204,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9766,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220203,735,230,JR. CASUARINAS C - 4,SI,SI,B - II c,4409-WA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,SI,20220203,36.5,SI,20220207,20220207,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9766,CIRCULAR O PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL SIN TENER EL SOAT O AFOCAT O ESTE NO SE ENCUENTRE VIGENTE,20220203,735,230,JR. CASUARINAS C - 4,SI,SI,B - II c,4409-WA,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes y Servicios Generales Regional SRL.,SI,20220203,36.5,SI,20220207,20220207,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9769,"REALIZAR LA CONDUCCIÓN DE UN VEHÍCULO DEL SERVICIO DE TRANSPORTE: SIN CUMPLIR CON EL AFORO AL TRANSPORTAR USUARIOS QUE EXCEDEN EL NÚMERO DE ASIENTOS SEÑALADOS EN LA TARJETA DE IDENTIFICACIÓN VEHICULAR Y/O USUARIOS DE PIE; Y/O UTILIZANDO LOS ASIENTOS DEL VEHÍCULO SEÑALIZADOS O QUE NO PUEDEN SER EMPLEADOS; Y/O QUE NO CUENTA CON LAS CORTINAS DE POLIETILENO U OTRO MATERIAL ANÁLOGO PARA EL AISLAMIENTO ENTRE ASIENTOS; Y/O PERMITIENDO QUE UN USUARIO SEA TRANSPORTADO SIN UTILIZAR SU MASCARILLA Y PROTECTOR FACIAL; SEGÚN CORRESPONDA, DE ACUERDO CON LO ESTABLECIDO EN LOS LINEAMIENTOS SECTORIALES PARA LA PREVENCION DEL COVID-19 EN LA PRESTACION DEL SERVICIO DE TRANSPORTE TERRESTRE, APROBADO POR EL MTC",20220203,745,460,JR. DOS DE MAYO C - 8,SI,SI,A - II b,M1F-753,PUBLICO,Transporte Regular de Personas,TUC VIGENTE,Empresa de Transportes y Servicios Múltiples Jerusalén SRL.,NO,-,-,SI,20220211,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9762,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220203,800,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,M8-7349,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Servicios Múltiples Unidos Emanuel SRL.,SI,20220203,14.6,SI,20220204,20220204,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9762,"POR PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO ESPECIAL POR CIRCULAR POR EL PERÍMETRO DE LA PLAZA DE ARMAS, O POR VÍAS NO AUTORIZADAS",20220203,800,230,JR. DOS DE MAYO C - 8,SI,SI,B - II c,M8-7349,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Servicios Múltiples Unidos Emanuel SRL.,SI,20220203,14.6,SI,20220204,20220204,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9748,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220203,805,138,PLAZUELA BOLOGNESI,SI,SI,B - II c,7161-1F,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,NO,-,-,SI,20220204,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9748,PAGO PARA LA DEVOLUCIÓN DE TUC,20220203,805,41.4,PLAZUELA BOLOGNESI,SI,SI,B - II c,7161-1F,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,NO,-,-,SI,20220204,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9748,"PRESTAR EL SERVICIO DE TRANSPORTE PÚBLICO, NO TENIENDO LOS CÓDIGOS ALFA NUMÉRICOS, LOS LOGOS Y ESCUDOS SEGÚN EXIGENCIAS DE LA MPC, (TAMAÑO COLOR Y FORMA)",20220203,805,138,PLAZUELA BOLOGNESI,SI,SI,B - II c,7161-1F,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,NO,-,-,SI,20220204,-,20230615
CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,9748,PAGO PARA LA DEVOLUCIÓN DE TUC,20220203,805,41.4,PLAZUELA BOLOGNESI,SI,SI,B - II c,7161-1F,PUBLICO,Transporte Especial en Mototaxi,TUC VIGENTE,Empresa de Transportes Multiservicios Nueva Esperanza EIRL.,NO,-,-,SI,20220204,-,20230615
